Client ID,Quarter,Month,Year,Monthly Points,Quarter Bonus 1,Quarter Bonus 2,Yearly Bonus 1,Yearly Bonus 2
1335,2,5,2020,465,0,0,0,0
1336,2,5,2020,0,0,0,0,0
1337,2,5,2020,400,0,0,0,0
1339,2,5,2020,60,0,0,0,0
1341,2,5,2020,0,0,0,0,0
1342,2,5,2020,226,0,0,0,0
1343,2,5,2020,105,0,0,0,0
1344,2,5,2020,126,0,0,0,0
1345,2,5,2020,58,0,0,0,0
1346,2,5,2020,0,0,0,0,0
1348,2,5,2020,0,0,0,0,0
1349,2,5,2020,0,0,0,0,0
1350,2,5,2020,464,0,0,0,0
1351,2,5,2020,0,0,0,0,0
1352,2,5,2020,0,0,0,0,0
1353,2,5,2020,119,0,0,0,0
1354,2,5,2020,86,0,0,0,0
1355,2,5,2020,114,0,0,0,0
1356,2,5,2020,48,0,0,0,0
1358,2,5,2020,5041,0,0,0,0
1360,2,5,2020,30,0,0,0,0
1361,2,5,2020,0,0,0,0,0
1362,2,5,2020,0,0,0,0,0
1363,2,5,2020,0,0,0,0,0
1364,2,5,2020,11,0,0,0,0
1365,2,5,2020,0,0,0,0,0
1366,2,5,2020,121,0,0,0,0
10,2,6,2020,2047,6200,4000,0,0
12,2,6,2020,890,11750,5000,0,0
14,2,6,2020,961,0,0,0,0
16,2,6,2020,216,1894,3000,0,0
21,2,6,2020,643,0,0,0,0
25,2,6,2020,3463,8875,4500,0,0
28,2,6,2020,0,0,0,0,0
30,2,6,2020,236,3788,3500,0,0
32,2,6,2020,272,1894,0,0,0
35,2,6,2020,0,0,0,0,0
38,2,6,2020,135,1894,3000,0,0
44,2,6,2020,0,0,0,0,0
45,2,6,2020,0,0,0,0,0
46,2,6,2020,0,0,0,0,0
48,2,6,2020,0,0,0,0,0
54,2,6,2020,0,0,0,0,0
56,2,6,2020,0,0,0,0,0
58,2,6,2020,0,0,0,0,0
64,2,6,2020,568,0,0,0,0
72,2,6,2020,0,0,0,0,0
83,2,6,2020,0,0,0,0,0
86,2,6,2020,104,1894,3000,0,0
87,2,6,2020,0,0,0,0,0
89,2,6,2020,61,1894,3000,0,0
93,2,6,2020,269,0,0,0,0
101,2,6,2020,0,0,0,0,0
118,2,6,2020,0,0,0,0,0
130,2,6,2020,0,0,0,0,0
145,2,6,2020,405,0,0,0,0
152,2,6,2020,131,1894,3000,0,0
160,2,6,2020,288,3788,3500,0,0
162,2,6,2020,914,8875,4500,0,0
163,2,6,2020,206,1894,3000,0,0
183,2,6,2020,1960,6200,4000,0,0
186,2,6,2020,67,1894,3000,0,0
192,2,6,2020,2539,11750,5000,0,0
199,2,6,2020,0,0,0,0,0
207,2,6,2020,0,0,0,0,0
266,2,6,2020,0,950,2500,0,0
289,2,6,2020,1689,0,0,0,0
291,2,6,2020,0,1894,3000,0,0
292,2,6,2020,0,0,0,0,0
299,2,6,2020,76,950,0,0,0
300,2,6,2020,79,950,2500,0,0
301,2,6,2020,651,0,0,0,0
303,2,6,2020,0,0,0,0,0
306,2,6,2020,0,0,0,0,0
317,2,6,2020,0,0,0,0,0
323,2,6,2020,393,0,0,0,0
328,2,6,2020,461,6200,4000,0,0
329,2,6,2020,1416,0,0,0,0
335,2,6,2020,2611,11750,5000,0,0
336,2,6,2020,0,0,0,0,0
347,2,6,2020,0,0,0,0,0
350,2,6,2020,196,6200,4000,0,0
361,2,6,2020,354,3788,3500,0,0
369,2,6,2020,228,1894,3000,0,0
371,2,6,2020,1362,0,0,0,0
381,2,6,2020,0,0,0,0,0
383,2,6,2020,407,0,0,0,0
384,2,6,2020,0,0,0,0,0
385,2,6,2020,0,0,0,0,0
388,2,6,2020,0,0,0,0,0
389,2,6,2020,439,6200,0,0,0
392,2,6,2020,77,1894,3000,0,0
393,2,6,2020,0,0,0,0,0
402,2,6,2020,0,0,0,0,0
403,2,6,2020,0,11750,5000,0,0
404,2,6,2020,0,0,0,0,0
420,2,6,2020,101,0,0,0,0
425,2,6,2020,0,0,0,0,0
429,2,6,2020,291,1894,3000,0,0
434,2,6,2020,514,3788,3500,0,0
451,2,6,2020,0,0,0,0,0
452,2,6,2020,706,0,0,0,0
453,2,6,2020,174,0,0,0,0
475,2,6,2020,0,0,0,0,0
478,2,6,2020,154,0,0,0,0
485,2,6,2020,316,3788,3500,0,0
486,2,6,2020,397,0,0,0,0
492,2,6,2020,153,1894,3000,0,0
498,2,6,2020,747,0,0,0,0
505,2,6,2020,690,0,0,0,0
524,2,6,2020,380,1894,3000,0,0
533,2,6,2020,348,8875,4500,0,0
549,2,6,2020,0,0,0,0,0
555,2,6,2020,844,3788,3500,0,0
563,2,6,2020,0,0,0,0,0
567,2,6,2020,0,0,0,0,0
578,2,6,2020,0,0,0,0,0
579,2,6,2020,0,0,0,0,0
581,2,6,2020,0,0,0,0,0
584,2,6,2020,0,6200,4000,0,0
592,2,6,2020,400,6200,0,0,0
594,2,6,2020,0,0,0,0,0
597,2,6,2020,893,8875,4500,0,0
598,2,6,2020,0,0,0,0,0
602,2,6,2020,0,0,0,0,0
608,2,6,2020,170,1894,3000,0,0
614,2,6,2020,122,950,2500,0,0
621,2,6,2020,273,3788,0,0,0
622,2,6,2020,243,3788,3500,0,0
624,2,6,2020,0,0,0,0,0
631,2,6,2020,0,0,0,0,0
634,2,6,2020,185,0,0,0,0
645,2,6,2020,0,0,0,0,0
646,2,6,2020,2952,11750,5000,0,0
647,2,6,2020,0,0,0,0,0
648,2,6,2020,131,1894,3000,0,0
653,2,6,2020,139,1894,3000,0,0
658,2,6,2020,0,0,0,0,0
663,2,6,2020,0,0,0,0,0
666,2,6,2020,2702,11750,5000,0,0
672,2,6,2020,8858,11750,5000,0,0
673,2,6,2020,394,3788,0,0,0
675,2,6,2020,180,0,0,0,0
678,2,6,2020,665,11750,5000,0,0
679,2,6,2020,319,6200,4000,0,0
690,2,6,2020,43,0,0,0,0
693,2,6,2020,241,6200,4000,0,0
697,2,6,2020,0,0,0,0,0
698,2,6,2020,220,0,0,0,0
711,2,6,2020,0,0,0,0,0
712,2,6,2020,592,6200,4000,0,0
717,2,6,2020,300,6200,4000,0,0
720,2,6,2020,601,6200,4000,0,0
722,2,6,2020,0,0,0,0,0
724,2,6,2020,2485,11750,0,0,0
727,2,6,2020,168,1894,3000,0,0
729,2,6,2020,2412,0,0,0,0
730,2,6,2020,0,0,0,0,0
735,2,6,2020,0,0,0,0,0
739,2,6,2020,0,0,0,0,0
741,2,6,2020,434,8875,4500,0,0
742,2,6,2020,0,1894,3000,0,0
743,2,6,2020,156,1894,0,0,0
744,2,6,2020,114,1894,3000,0,0
745,2,6,2020,960,6200,4000,0,0
748,2,6,2020,320,1894,0,0,0
751,2,6,2020,0,0,0,0,0
753,2,6,2020,507,0,0,0,0
757,2,6,2020,235,0,0,0,0
758,2,6,2020,0,0,0,0,0
761,2,6,2020,0,0,0,0,0
763,2,6,2020,81,1894,3000,0,0
764,2,6,2020,0,0,0,0,0
766,2,6,2020,0,0,0,0,0
767,2,6,2020,93,950,2500,0,0
772,2,6,2020,1281,6200,4000,0,0
774,2,6,2020,161,1894,3000,0,0
775,2,6,2020,0,0,0,0,0
776,2,6,2020,283,0,0,0,0
781,2,6,2020,289,1894,3000,0,0
784,2,6,2020,0,0,0,0,0
795,2,6,2020,0,1894,3000,0,0
798,2,6,2020,259,0,0,0,0
802,2,6,2020,0,0,0,0,0
803,2,6,2020,95,950,2500,0,0
806,2,6,2020,0,0,0,0,0
811,2,6,2020,0,0,0,0,0
815,2,6,2020,52,0,0,0,0
816,2,6,2020,19,0,0,0,0
821,2,6,2020,151,6200,4000,0,0
822,2,6,2020,54,950,2500,0,0
826,2,6,2020,0,3788,3500,0,0
837,2,6,2020,0,0,0,0,0
848,2,6,2020,1095,6200,4000,0,0
850,2,6,2020,0,0,0,0,0
855,2,6,2020,212,950,2500,0,0
865,2,6,2020,0,0,0,0,0
867,2,6,2020,263,3788,3500,0,0
875,2,6,2020,214,1894,3000,0,0
879,2,6,2020,1188,6200,4000,0,0
883,2,6,2020,0,0,0,0,0
884,2,6,2020,0,0,0,0,0
888,2,6,2020,29,0,0,0,0
892,2,6,2020,12,950,2500,0,0
894,2,6,2020,276,0,0,0,0
898,2,6,2020,0,0,0,0,0
903,2,6,2020,768,3788,3500,0,0
904,2,6,2020,0,0,0,0,0
907,2,6,2020,0,950,2500,0,0
908,2,6,2020,0,0,0,0,0
911,2,6,2020,314,1894,3000,0,0
914,2,6,2020,141,950,2500,0,0
918,2,6,2020,406,3788,3500,0,0
919,2,6,2020,0,0,0,0,0
923,2,6,2020,283,0,0,0,0
924,2,6,2020,341,1894,3000,0,0
925,2,6,2020,0,0,0,0,0
927,2,6,2020,100,950,2500,0,0
929,2,6,2020,293,0,0,0,0
933,2,6,2020,211,0,0,0,0
952,2,6,2020,1094,6200,4000,0,0
954,2,6,2020,0,0,0,0,0
958,2,6,2020,226,0,0,0,0
959,2,6,2020,190,0,0,0,0
961,2,6,2020,0,0,0,0,0
962,2,6,2020,116,0,0,0,0
969,2,6,2020,86,1894,3000,0,0
971,2,6,2020,163,0,0,0,0
975,2,6,2020,2217,11750,5000,0,0
977,2,6,2020,1514,0,0,0,0
983,2,6,2020,0,0,0,0,0
987,2,6,2020,0,0,0,0,0
988,2,6,2020,580,0,0,0,0
989,2,6,2020,55,1894,3000,0,0
996,2,6,2020,170,1894,3000,0,0
999,2,6,2020,0,950,2500,0,0
1000,2,6,2020,0,0,0,0,0
1005,2,6,2020,72,0,0,0,0
1006,2,6,2020,0,0,0,0,0
1008,2,6,2020,52,950,2500,0,0
1015,2,6,2020,676,1894,3000,0,0
1018,2,6,2020,106,950,2500,0,0
1019,2,6,2020,0,0,0,0,0
1022,2,6,2020,665,3788,3500,0,0
1026,2,6,2020,0,0,0,0,0
1027,2,6,2020,438,1894,3000,0,0
1028,2,6,2020,2474,0,0,0,0
1031,2,6,2020,0,0,0,0,0
1032,2,6,2020,299,950,2500,0,0
1040,2,6,2020,0,0,0,0,0
1044,2,6,2020,242,1894,3000,0,0
1046,2,6,2020,192,950,2500,0,0
1054,2,6,2020,0,0,0,0,0
1056,2,6,2020,171,1894,3000,0,0
1060,2,6,2020,357,1894,0,0,0
1064,2,6,2020,291,950,2500,0,0
1065,2,6,2020,732,1894,3000,0,0
1068,2,6,2020,0,1894,0,0,0
1070,2,6,2020,176,0,0,0,0
1072,2,6,2020,0,950,0,0,0
1074,2,6,2020,273,1894,3000,0,0
1085,2,6,2020,308,3788,3500,0,0
1090,2,6,2020,0,1894,3000,0,0
1091,2,6,2020,540,3788,3500,0,0
1093,2,6,2020,0,0,0,0,0
1094,2,6,2020,172,1894,3000,0,0
1096,2,6,2020,222,1894,3000,0,0
1097,2,6,2020,803,0,0,0,0
1104,2,6,2020,234,1894,3000,0,0
1112,2,6,2020,0,950,2500,0,0
1113,2,6,2020,222,950,2500,0,0
1114,2,6,2020,0,0,0,0,0
1115,2,6,2020,0,0,0,0,0
1118,2,6,2020,0,0,0,0,0
1122,2,6,2020,20,950,2500,0,0
1132,2,6,2020,259,950,2500,0,0
1136,2,6,2020,140,950,2500,0,0
1137,2,6,2020,0,950,2500,0,0
1138,2,6,2020,179,1894,3000,0,0
1140,2,6,2020,0,0,0,0,0
1141,2,6,2020,224,1894,3000,0,0
1154,2,6,2020,50,0,0,0,0
1155,2,6,2020,119,1894,3000,0,0
1157,2,6,2020,136,1894,3000,0,0
1158,2,6,2020,0,0,0,0,0
1159,2,6,2020,52,950,2500,0,0
1169,2,6,2020,25,0,0,0,0
1170,2,6,2020,206,950,2500,0,0
1175,2,6,2020,0,0,0,0,0
1177,2,6,2020,289,950,2500,0,0
1180,2,6,2020,0,0,0,0,0
1183,2,6,2020,187,0,0,0,0
1186,2,6,2020,232,950,2500,0,0
1188,2,6,2020,179,1894,3000,0,0
1194,2,6,2020,79,0,0,0,0
1196,2,6,2020,0,0,0,0,0
1199,2,6,2020,0,0,0,0,0
1200,2,6,2020,207,0,0,0,0
1201,2,6,2020,0,0,0,0,0
1207,2,6,2020,70,0,0,0,0
1208,2,6,2020,26,950,2500,0,0
1209,2,6,2020,0,0,0,0,0
1210,2,6,2020,1091,6200,4000,0,0
1212,2,6,2020,202,950,2500,0,0
1214,2,6,2020,0,0,0,0,0
1216,2,6,2020,0,0,0,0,0
1217,2,6,2020,0,0,0,0,0
1218,2,6,2020,895,3788,3500,0,0
1222,2,6,2020,288,0,0,0,0
1223,2,6,2020,347,3788,3500,0,0
1228,2,6,2020,77,950,0,0,0
1233,2,6,2020,0,950,2500,0,0
1234,2,6,2020,0,0,0,0,0
1235,2,6,2020,72,0,0,0,0
1236,2,6,2020,0,0,0,0,0
1238,2,6,2020,38,950,2500,0,0
1241,2,6,2020,90,0,0,0,0
1242,2,6,2020,0,0,0,0,0
1243,2,6,2020,144,0,0,0,0
1244,2,6,2020,0,11750,5000,0,0
1247,2,6,2020,256,0,0,0,0
1250,2,6,2020,700,0,0,0,0
1251,2,6,2020,103,0,0,0,0
1252,2,6,2020,0,0,0,0,0
1253,2,6,2020,22,950,0,0,0
1255,2,6,2020,69,950,2500,0,0
1256,2,6,2020,6,950,2500,0,0
1259,2,6,2020,169,0,0,0,0
1260,2,6,2020,24,0,0,0,0
1261,2,6,2020,0,0,0,0,0
1264,2,6,2020,1327,0,0,0,0
1265,2,6,2020,158,950,2500,0,0
1268,2,6,2020,10,950,2500,0,0
1269,2,6,2020,0,0,0,0,0
1270,2,6,2020,0,950,2500,0,0
1273,2,6,2020,0,0,0,0,0
1274,2,6,2020,0,0,0,0,0
1275,2,6,2020,1133,11750,5000,0,0
1277,2,6,2020,0,0,0,0,0
1278,2,6,2020,0,0,0,0,0
1281,2,6,2020,0,0,0,0,0
1282,2,6,2020,249,1894,3000,0,0
1283,2,6,2020,0,0,0,0,0
1284,2,6,2020,0,0,0,0,0
1286,2,6,2020,39,1894,3000,0,0
1288,2,6,2020,193,0,0,0,0
1289,2,6,2020,0,0,0,0,0
1290,2,6,2020,0,0,0,0,0
1292,2,6,2020,48,950,2500,0,0
1294,2,6,2020,356,0,0,0,0
1300,2,6,2020,0,0,0,0,0
1301,2,6,2020,30,950,2500,0,0
1303,2,6,2020,0,0,0,0,0
1304,2,6,2020,0,0,0,0,0
1305,2,6,2020,15,950,2500,0,0
1306,2,6,2020,0,950,2500,0,0
1308,2,6,2020,327,1894,3000,0,0
1309,2,6,2020,109,0,0,0,0
1310,2,6,2020,445,1894,3000,0,0
1311,2,6,2020,465,0,0,0,0
1312,2,6,2020,0,0,0,0,0
1315,2,6,2020,72,1894,3000,0,0
1317,2,6,2020,243,1894,0,0,0
1318,2,6,2020,0,0,0,0,0
1319,2,6,2020,1813,0,0,0,0
1320,2,6,2020,0,0,0,0,0
1323,2,6,2020,782,0,0,0,0
1324,2,6,2020,0,0,0,0,0
1326,2,6,2020,151,1894,3000,0,0
1327,2,6,2020,55,3788,3500,0,0
1330,2,6,2020,0,0,0,0,0
1331,2,6,2020,0,0,0,0,0
1332,2,6,2020,0,0,0,0,0
1333,2,6,2020,283,950,2500,0,0
1334,2,6,2020,156,950,2500,0,0
1335,2,6,2020,527,1894,3000,0,0
1336,2,6,2020,342,950,2500,0,0
1337,2,6,2020,291,1894,3000,0,0
1339,2,6,2020,0,0,0,0,0
1341,2,6,2020,0,0,0,0,0
1342,2,6,2020,106,0,0,0,0
1343,2,6,2020,61,950,0,0,0
1344,2,6,2020,0,0,0,0,0
1345,2,6,2020,0,950,2500,0,0
1349,2,6,2020,137,0,0,0,0
1350,2,6,2020,195,3788,3500,0,0
1351,2,6,2020,0,0,0,0,0
1352,2,6,2020,0,0,0,0,0
1353,2,6,2020,153,950,2500,0,0
1354,2,6,2020,118,950,0,0,0
1355,2,6,2020,71,950,2500,0,0
1358,2,6,2020,9973,11750,5000,0,0
1360,2,6,2020,134,950,2500,0,0
1361,2,6,2020,0,950,0,0,0
1362,2,6,2020,0,0,0,0,0
1363,2,6,2020,0,0,0,0,0
1364,2,6,2020,89,950,2500,0,0
1365,2,6,2020,187,950,2500,0,0
1366,2,6,2020,0,0,0,0,0
1367,2,6,2020,0,0,0,0,0
12,3,7,2020,671,0,0,0,0
14,3,7,2020,1101,0,0,0,0
16,3,7,2020,252,0,0,0,0
21,3,7,2020,836,0,0,0,0
23,3,7,2020,488,0,0,0,0
25,3,7,2020,0,0,0,0,0
28,3,7,2020,0,0,0,0,0
30,3,7,2020,199,0,0,0,0
32,3,7,2020,220,0,0,0,0
35,3,7,2020,0,0,0,0,0
38,3,7,2020,186,0,0,0,0
44,3,7,2020,403,0,0,0,0
45,3,7,2020,0,0,0,0,0
46,3,7,2020,0,0,0,0,0
48,3,7,2020,0,0,0,0,0
54,3,7,2020,0,0,0,0,0
56,3,7,2020,168,0,0,0,0
58,3,7,2020,66,0,0,0,0
64,3,7,2020,0,0,0,0,0
72,3,7,2020,25,0,0,0,0
83,3,7,2020,114,0,0,0,0
86,3,7,2020,0,0,0,0,0
87,3,7,2020,0,0,0,0,0
89,3,7,2020,120,0,0,0,0
93,3,7,2020,330,0,0,0,0
101,3,7,2020,0,0,0,0,0
118,3,7,2020,0,0,0,0,0
130,3,7,2020,0,0,0,0,0
145,3,7,2020,457,0,0,0,0
152,3,7,2020,152,0,0,0,0
160,3,7,2020,372,0,0,0,0
162,3,7,2020,488,0,0,0,0
163,3,7,2020,268,0,0,0,0
183,3,7,2020,704,0,0,0,0
186,3,7,2020,178,0,0,0,0
192,3,7,2020,2786,0,0,0,0
199,3,7,2020,0,0,0,0,0
207,3,7,2020,0,0,0,0,0
266,3,7,2020,81,0,0,0,0
289,3,7,2020,0,0,0,0,0
291,3,7,2020,173,0,0,0,0
292,3,7,2020,112,0,0,0,0
299,3,7,2020,63,0,0,0,0
300,3,7,2020,120,0,0,0,0
301,3,7,2020,0,0,0,0,0
303,3,7,2020,360,0,0,0,0
317,3,7,2020,273,0,0,0,0
323,3,7,2020,369,0,0,0,0
328,3,7,2020,3066,0,0,0,0
329,3,7,2020,0,0,0,0,0
335,3,7,2020,2176,0,0,0,0
347,3,7,2020,0,0,0,0,0
350,3,7,2020,270,0,0,0,0
361,3,7,2020,475,0,0,0,0
369,3,7,2020,77,0,0,0,0
371,3,7,2020,0,0,0,0,0
381,3,7,2020,0,0,0,0,0
383,3,7,2020,467,0,0,0,0
384,3,7,2020,815,0,0,0,0
385,3,7,2020,0,0,0,0,0
388,3,7,2020,54,0,0,0,0
389,3,7,2020,200,0,0,0,0
392,3,7,2020,126,0,0,0,0
393,3,7,2020,0,0,0,0,0
402,3,7,2020,0,0,0,0,0
403,3,7,2020,0,0,0,0,0
404,3,7,2020,95,0,0,0,0
420,3,7,2020,176,0,0,0,0
425,3,7,2020,0,0,0,0,0
429,3,7,2020,196,0,0,0,0
434,3,7,2020,681,0,0,0,0
451,3,7,2020,0,0,0,0,0
452,3,7,2020,0,0,0,0,0
453,3,7,2020,188,0,0,0,0
475,3,7,2020,35,0,0,0,0
478,3,7,2020,0,0,0,0,0
485,3,7,2020,529,0,0,0,0
486,3,7,2020,261,0,0,0,0
492,3,7,2020,205,0,0,0,0
498,3,7,2020,284,0,0,0,0
505,3,7,2020,765,0,0,0,0
524,3,7,2020,0,0,0,0,0
533,3,7,2020,542,0,0,0,0
549,3,7,2020,0,0,0,0,0
555,3,7,2020,536,0,0,0,0
563,3,7,2020,0,0,0,0,0
567,3,7,2020,312,0,0,0,0
578,3,7,2020,0,0,0,0,0
579,3,7,2020,0,0,0,0,0
581,3,7,2020,0,0,0,0,0
584,3,7,2020,0,0,0,0,0
592,3,7,2020,0,0,0,0,0
594,3,7,2020,0,0,0,0,0
597,3,7,2020,796,0,0,0,0
598,3,7,2020,1128,0,0,0,0
602,3,7,2020,0,0,0,0,0
608,3,7,2020,143,0,0,0,0
614,3,7,2020,0,0,0,0,0
621,3,7,2020,293,0,0,0,0
622,3,7,2020,258,0,0,0,0
624,3,7,2020,311,0,0,0,0
631,3,7,2020,263,0,0,0,0
634,3,7,2020,835,0,0,0,0
645,3,7,2020,167,0,0,0,0
646,3,7,2020,4082,0,0,0,0
647,3,7,2020,65,0,0,0,0
648,3,7,2020,200,0,0,0,0
653,3,7,2020,96,0,0,0,0
658,3,7,2020,502,0,0,0,0
663,3,7,2020,0,0,0,0,0
666,3,7,2020,2202,0,0,0,0
672,3,7,2020,837,0,0,0,0
673,3,7,2020,380,0,0,0,0
675,3,7,2020,0,0,0,0,0
678,3,7,2020,5566,0,0,0,0
679,3,7,2020,1040,0,0,0,0
690,3,7,2020,76,0,0,0,0
693,3,7,2020,241,0,0,0,0
697,3,7,2020,0,0,0,0,0
698,3,7,2020,0,0,0,0,0
711,3,7,2020,0,0,0,0,0
712,3,7,2020,540,0,0,0,0
717,3,7,2020,452,0,0,0,0
720,3,7,2020,541,0,0,0,0
722,3,7,2020,0,0,0,0,0
724,3,7,2020,3599,0,0,0,0
727,3,7,2020,193,0,0,0,0
729,3,7,2020,2738,0,0,0,0
730,3,7,2020,0,0,0,0,0
735,3,7,2020,577,0,0,0,0
739,3,7,2020,931,0,0,0,0
741,3,7,2020,721,0,0,0,0
742,3,7,2020,0,0,0,0,0
743,3,7,2020,0,0,0,0,0
744,3,7,2020,165,0,0,0,0
745,3,7,2020,674,0,0,0,0
748,3,7,2020,235,0,0,0,0
751,3,7,2020,138,0,0,0,0
753,3,7,2020,463,0,0,0,0
757,3,7,2020,177,0,0,0,0
758,3,7,2020,384,0,0,0,0
761,3,7,2020,0,0,0,0,0
762,3,7,2020,504,0,0,0,0
763,3,7,2020,0,0,0,0,0
764,3,7,2020,0,0,0,0,0
766,3,7,2020,0,0,0,0,0
767,3,7,2020,103,0,0,0,0
772,3,7,2020,720,0,0,0,0
774,3,7,2020,146,0,0,0,0
775,3,7,2020,0,0,0,0,0
776,3,7,2020,129,0,0,0,0
781,3,7,2020,289,0,0,0,0
784,3,7,2020,0,0,0,0,0
795,3,7,2020,195,0,0,0,0
798,3,7,2020,0,0,0,0,0
802,3,7,2020,0,0,0,0,0
803,3,7,2020,35,0,0,0,0
806,3,7,2020,0,0,0,0,0
811,3,7,2020,0,0,0,0,0
815,3,7,2020,37,0,0,0,0
816,3,7,2020,26,0,0,0,0
821,3,7,2020,168,0,0,0,0
822,3,7,2020,81,0,0,0,0
826,3,7,2020,5995,0,0,0,0
837,3,7,2020,0,0,0,0,0
848,3,7,2020,1350,0,0,0,0
850,3,7,2020,0,0,0,0,0
855,3,7,2020,0,0,0,0,0
865,3,7,2020,110,0,0,0,0
867,3,7,2020,269,0,0,0,0
875,3,7,2020,831,0,0,0,0
879,3,7,2020,923,0,0,0,0
883,3,7,2020,232,0,0,0,0
884,3,7,2020,0,0,0,0,0
888,3,7,2020,116,0,0,0,0
892,3,7,2020,23,0,0,0,0
894,3,7,2020,0,0,0,0,0
898,3,7,2020,173,0,0,0,0
899,3,7,2020,0,0,0,0,0
903,3,7,2020,561,0,0,0,0
904,3,7,2020,0,0,0,0,0
907,3,7,2020,34,0,0,0,0
908,3,7,2020,0,0,0,0,0
911,3,7,2020,300,0,0,0,0
914,3,7,2020,216,0,0,0,0
918,3,7,2020,479,0,0,0,0
919,3,7,2020,0,0,0,0,0
923,3,7,2020,201,0,0,0,0
924,3,7,2020,181,0,0,0,0
925,3,7,2020,0,0,0,0,0
927,3,7,2020,63,0,0,0,0
929,3,7,2020,0,0,0,0,0
933,3,7,2020,0,0,0,0,0
952,3,7,2020,898,0,0,0,0
954,3,7,2020,0,0,0,0,0
959,3,7,2020,0,0,0,0,0
961,3,7,2020,0,0,0,0,0
962,3,7,2020,68,0,0,0,0
969,3,7,2020,449,0,0,0,0
971,3,7,2020,303,0,0,0,0
975,3,7,2020,1991,0,0,0,0
977,3,7,2020,0,0,0,0,0
978,3,7,2020,0,0,0,0,0
983,3,7,2020,0,0,0,0,0
987,3,7,2020,0,0,0,0,0
988,3,7,2020,278,0,0,0,0
989,3,7,2020,90,0,0,0,0
996,3,7,2020,284,0,0,0,0
999,3,7,2020,0,0,0,0,0
1000,3,7,2020,263,0,0,0,0
1005,3,7,2020,378,0,0,0,0
1008,3,7,2020,43,0,0,0,0
1015,3,7,2020,229,0,0,0,0
1018,3,7,2020,120,0,0,0,0
1019,3,7,2020,0,0,0,0,0
1022,3,7,2020,357,0,0,0,0
1026,3,7,2020,0,0,0,0,0
1027,3,7,2020,32,0,0,0,0
1028,3,7,2020,0,0,0,0,0
1031,3,7,2020,166,0,0,0,0
1032,3,7,2020,462,0,0,0,0
1044,3,7,2020,214,0,0,0,0
1046,3,7,2020,104,0,0,0,0
1054,3,7,2020,83,0,0,0,0
1056,3,7,2020,178,0,0,0,0
1060,3,7,2020,152,0,0,0,0
1064,3,7,2020,328,0,0,0,0
1065,3,7,2020,428,0,0,0,0
1068,3,7,2020,118,0,0,0,0
1070,3,7,2020,225,0,0,0,0
1074,3,7,2020,283,0,0,0,0
1085,3,7,2020,206,0,0,0,0
1091,3,7,2020,483,0,0,0,0
1093,3,7,2020,0,0,0,0,0
1094,3,7,2020,332,0,0,0,0
1095,3,7,2020,52,0,0,0,0
1096,3,7,2020,282,0,0,0,0
1097,3,7,2020,359,0,0,0,0
1104,3,7,2020,370,0,0,0,0
1112,3,7,2020,163,0,0,0,0
1113,3,7,2020,292,0,0,0,0
1114,3,7,2020,0,0,0,0,0
1115,3,7,2020,0,0,0,0,0
1118,3,7,2020,0,0,0,0,0
1122,3,7,2020,82,0,0,0,0
1132,3,7,2020,37,0,0,0,0
1136,3,7,2020,0,0,0,0,0
1137,3,7,2020,375,0,0,0,0
1138,3,7,2020,82,0,0,0,0
1140,3,7,2020,39,0,0,0,0
1141,3,7,2020,482,0,0,0,0
1154,3,7,2020,12,0,0,0,0
1155,3,7,2020,205,0,0,0,0
1157,3,7,2020,192,0,0,0,0
1158,3,7,2020,0,0,0,0,0
1159,3,7,2020,86,0,0,0,0
1169,3,7,2020,182,0,0,0,0
1170,3,7,2020,216,0,0,0,0
1175,3,7,2020,242,0,0,0,0
1177,3,7,2020,231,0,0,0,0
1180,3,7,2020,0,0,0,0,0
1183,3,7,2020,111,0,0,0,0
1186,3,7,2020,150,0,0,0,0
1188,3,7,2020,121,0,0,0,0
1194,3,7,2020,31,0,0,0,0
1196,3,7,2020,145,0,0,0,0
1199,3,7,2020,214,0,0,0,0
1200,3,7,2020,0,0,0,0,0
1201,3,7,2020,0,0,0,0,0
1207,3,7,2020,0,0,0,0,0
1208,3,7,2020,16,0,0,0,0
1209,3,7,2020,0,0,0,0,0
1210,3,7,2020,487,0,0,0,0
1212,3,7,2020,286,0,0,0,0
1214,3,7,2020,0,0,0,0,0
1216,3,7,2020,0,0,0,0,0
1217,3,7,2020,1039,0,0,0,0
1218,3,7,2020,861,0,0,0,0
1222,3,7,2020,327,0,0,0,0
1223,3,7,2020,258,0,0,0,0
1228,3,7,2020,71,0,0,0,0
1233,3,7,2020,63,0,0,0,0
1234,3,7,2020,0,0,0,0,0
1235,3,7,2020,173,0,0,0,0
1236,3,7,2020,0,0,0,0,0
1238,3,7,2020,213,0,0,0,0
1241,3,7,2020,101,0,0,0,0
1242,3,7,2020,0,0,0,0,0
1243,3,7,2020,311,0,0,0,0
1244,3,7,2020,0,0,0,0,0
1247,3,7,2020,0,0,0,0,0
1250,3,7,2020,689,0,0,0,0
1251,3,7,2020,81,0,0,0,0
1252,3,7,2020,0,0,0,0,0
1253,3,7,2020,40,0,0,0,0
1255,3,7,2020,76,0,0,0,0
1256,3,7,2020,23,0,0,0,0
1259,3,7,2020,133,0,0,0,0
1260,3,7,2020,0,0,0,0,0
1261,3,7,2020,293,0,0,0,0
1264,3,7,2020,1264,0,0,0,0
1265,3,7,2020,164,0,0,0,0
